Symbol,Date,Close
MSFT,1/14/2022 16:00:00,310.2
MSFT,1/18/2022 16:00:00,302.65
MSFT,1/19/2022 16:00:00,303.33
MSFT,1/20/2022 16:00:00,301.6
MSFT,1/21/2022 16:00:00,296.03
MSFT,1/24/2022 16:00:00,296.37
MSFT,1/25/2022 16:00:00,288.49
MSFT,1/26/2022 16:00:00,296.71
MSFT,1/27/2022 16:00:00,299.84
MSFT,1/28/2022 16:00:00,308.26
MSFT,1/31/2022 16:00:00,310.98
MSFT,2/1/2022 16:00:00,308.76
MSFT,2/2/2022 16:00:00,313.46
MSFT,2/3/2022 16:00:00,301.25
MSFT,2/4/2022 16:00:00,305.94
MSFT,2/7/2022 16:00:00,300.95
MSFT,2/8/2022 16:00:00,304.56
MSFT,2/9/2022 16:00:00,311.21
MSFT,2/10/2022 16:00:00,302.38
MSFT,2/11/2022 16:00:00,295.04
MSFT,2/14/2022 16:00:00,295
MSFT,2/15/2022 16:00:00,300.47
MSFT,2/16/2022 16:00:00,299.5
MSFT,2/17/2022 16:00:00,290.73
MSFT,2/18/2022 16:00:00,287.93
MSFT,2/22/2022 16:00:00,287.72
MSFT,2/23/2022 16:00:00,280.27
MSFT,2/24/2022 16:00:00,294.59
MSFT,2/25/2022 16:00:00,297.31
MSFT,2/28/2022 16:00:00,298.79
MSFT,3/1/2022 16:00:00,294.95
MSFT,3/2/2022 16:00:00,300.19
MSFT,3/3/2022 16:00:00,295.92
MSFT,3/4/2022 16:00:00,289.86
MSFT,3/7/2022 16:00:00,278.91
MSFT,3/8/2022 16:00:00,275.85
MSFT,3/9/2022 16:00:00,288.5
MSFT,3/10/2022 16:00:00,285.59
MSFT,3/11/2022 16:00:00,280.07
MSFT,3/14/2022 16:00:00,276.44
MSFT,3/15/2022 16:00:00,287.15
MSFT,3/16/2022 16:00:00,294.39
MSFT,3/17/2022 16:00:00,295.22
MSFT,3/18/2022 16:00:00,300.43
MSFT,3/21/2022 16:00:00,299.16
MSFT,3/22/2022 16:00:00,304.06
MSFT,3/23/2022 16:00:00,299.49
MSFT,3/24/2022 16:00:00,304.1
MSFT,3/25/2022 16:00:00,303.68
MSFT,3/28/2022 16:00:00,310.7
MSFT,3/29/2022 16:00:00,315.41
MSFT,3/30/2022 16:00:00,313.86
MSFT,3/31/2022 16:00:00,308.31
MSFT,4/1/2022 16:00:00,309.42
MSFT,4/4/2022 16:00:00,314.97
MSFT,4/5/2022 16:00:00,310.88
MSFT,4/6/2022 16:00:00,299.5
MSFT,4/7/2022 16:00:00,301.37
MSFT,4/8/2022 16:00:00,296.97
MSFT,4/11/2022 16:00:00,285.26
MSFT,4/12/2022 16:00:00,282.06
MSFT,4/13/2022 16:00:00,287.62
MSFT,4/14/2022 16:00:00,279.83
MSFT,4/18/2022 16:00:00,280.52
MSFT,4/19/2022 16:00:00,285.3
MSFT,4/20/2022 16:00:00,286.36
MSFT,4/21/2022 16:00:00,280.81
MSFT,4/22/2022 16:00:00,274.03
MSFT,4/25/2022 16:00:00,280.72
MSFT,4/26/2022 16:00:00,270.22
MSFT,4/27/2022 16:00:00,283.22
MSFT,4/28/2022 16:00:00,289.63
MSFT,4/29/2022 16:00:00,277.52
MSFT,5/2/2022 16:00:00,284.47
MSFT,5/3/2022 16:00:00,281.78
MSFT,5/4/2022 16:00:00,289.98
MSFT,5/5/2022 16:00:00,277.35
MSFT,5/6/2022 16:00:00,274.73
MSFT,5/9/2022 16:00:00,264.58
MSFT,5/10/2022 16:00:00,269.5
MSFT,5/11/2022 16:00:00,260.55
MSFT,5/12/2022 16:00:00,255.35
MSFT,5/13/2022 16:00:00,261.12
MSFT,5/16/2022 16:00:00,261.5
MSFT,5/17/2022 16:00:00,266.82
MSFT,5/18/2022 16:00:00,254.08
MSFT,5/19/2022 16:00:00,253.14
MSFT,5/20/2022 16:00:00,252.56
MSFT,5/23/2022 16:00:00,260.65
MSFT,5/24/2022 16:00:00,259.62
MSFT,5/25/2022 16:00:00,262.52
MSFT,5/26/2022 16:00:00,265.9
MSFT,5/27/2022 16:00:00,273.24
MSFT,5/31/2022 16:00:00,271.87
MSFT,6/1/2022 16:00:00,272.42
MSFT,6/2/2022 16:00:00,274.58
MSFT,6/3/2022 16:00:00,270.02
MSFT,6/6/2022 16:00:00,268.75
MSFT,6/7/2022 16:00:00,272.5
MSFT,6/8/2022 16:00:00,270.41
MSFT,6/9/2022 16:00:00,264.79
MSFT,6/10/2022 16:00:00,252.99
MSFT,6/13/2022 16:00:00,242.26
MSFT,6/14/2022 16:00:00,244.49
MSFT,6/15/2022 16:00:00,251.76
MSFT,6/16/2022 16:00:00,244.97
MSFT,6/17/2022 16:00:00,247.65
MSFT,6/21/2022 16:00:00,253.74
MSFT,6/22/2022 16:00:00,253.13
MSFT,6/23/2022 16:00:00,258.86
MSFT,6/24/2022 16:00:00,267.7
MSFT,6/27/2022 16:00:00,264.89
MSFT,6/28/2022 16:00:00,256.48
MSFT,6/29/2022 16:00:00,260.26
MSFT,6/30/2022 16:00:00,256.83
MSFT,7/1/2022 16:00:00,259.58
MSFT,7/5/2022 16:00:00,262.85
MSFT,7/6/2022 16:00:00,266.21
MSFT,7/7/2022 16:00:00,268.4
MSFT,7/8/2022 16:00:00,267.66
MSFT,7/11/2022 16:00:00,264.51
MSFT,7/12/2022 16:00:00,253.67
MSFT,7/13/2022 16:00:00,252.72
MSFT,7/14/2022 16:00:00,254.08
MSFT,7/15/2022 16:00:00,256.72
MSFT,7/18/2022 16:00:00,254.25
MSFT,7/19/2022 16:00:00,259.53
MSFT,7/20/2022 16:00:00,262.27
MSFT,7/21/2022 16:00:00,264.84
MSFT,7/22/2022 16:00:00,260.36
MSFT,7/25/2022 16:00:00,258.83
MSFT,7/26/2022 16:00:00,251.9
MSFT,7/27/2022 16:00:00,268.74
MSFT,7/28/2022 16:00:00,276.41
MSFT,7/29/2022 16:00:00,280.74
MSFT,8/1/2022 16:00:00,278.01
MSFT,8/2/2022 16:00:00,274.82
MSFT,8/3/2022 16:00:00,282.47
MSFT,8/4/2022 16:00:00,283.65
MSFT,8/5/2022 16:00:00,282.91
MSFT,8/8/2022 16:00:00,280.32
MSFT,8/9/2022 16:00:00,282.3
MSFT,8/10/2022 16:00:00,289.16
MSFT,8/11/2022 16:00:00,287.02
MSFT,8/12/2022 16:00:00,291.91
MSFT,8/15/2022 16:00:00,293.47
MSFT,8/16/2022 16:00:00,292.71
MSFT,8/17/2022 16:00:00,291.32
MSFT,8/18/2022 16:00:00,290.17
MSFT,8/19/2022 16:00:00,286.15
MSFT,8/22/2022 16:00:00,277.75
MSFT,8/23/2022 16:00:00,276.44
MSFT,8/24/2022 16:00:00,275.79
MSFT,8/25/2022 16:00:00,278.85
MSFT,8/26/2022 16:00:00,268.09
MSFT,8/29/2022 16:00:00,265.23
MSFT,8/30/2022 16:00:00,262.97
MSFT,8/31/2022 16:00:00,261.47
MSFT,9/1/2022 16:00:00,260.4
MSFT,9/2/2022 16:00:00,256.06
MSFT,9/6/2022 16:00:00,253.25
MSFT,9/7/2022 16:00:00,258.09
MSFT,9/8/2022 16:00:00,258.52
MSFT,9/9/2022 16:00:00,264.46
MSFT,9/12/2022 16:00:00,266.65
MSFT,9/13/2022 16:00:00,251.99
MSFT,9/14/2022 16:00:00,252.22
MSFT,9/15/2022 16:00:00,245.38
MSFT,9/16/2022 16:00:00,244.74
MSFT,9/19/2022 16:00:00,244.52
MSFT,9/20/2022 16:00:00,242.45
MSFT,9/21/2022 16:00:00,238.95
MSFT,9/22/2022 16:00:00,240.98
MSFT,9/23/2022 16:00:00,237.92
MSFT,9/26/2022 16:00:00,237.45
MSFT,9/27/2022 16:00:00,236.41
MSFT,9/28/2022 16:00:00,241.07
MSFT,9/29/2022 16:00:00,237.5
MSFT,9/30/2022 16:00:00,232.9
MSFT,10/3/2022 16:00:00,240.74
MSFT,10/4/2022 16:00:00,248.88
MSFT,10/5/2022 16:00:00,249.2
MSFT,10/6/2022 16:00:00,246.79
MSFT,10/7/2022 16:00:00,234.24
MSFT,10/10/2022 16:00:00,229.25
MSFT,10/11/2022 16:00:00,225.41
MSFT,10/12/2022 16:00:00,225.75
MSFT,10/13/2022 16:00:00,234.24
MSFT,10/14/2022 16:00:00,228.56
MSFT,10/17/2022 16:00:00,237.53
MSFT,10/18/2022 16:00:00,238.5
MSFT,10/19/2022 16:00:00,236.48
MSFT,10/20/2022 16:00:00,236.15
MSFT,10/21/2022 16:00:00,242.12
MSFT,10/24/2022 16:00:00,247.25
MSFT,10/25/2022 16:00:00,250.66
MSFT,10/26/2022 16:00:00,231.32
MSFT,10/27/2022 16:00:00,226.75
MSFT,10/28/2022 16:00:00,235.87
MSFT,10/31/2022 16:00:00,232.13
MSFT,11/1/2022 16:00:00,228.17
MSFT,11/2/2022 16:00:00,220.1
MSFT,11/3/2022 16:00:00,214.25
MSFT,11/4/2022 16:00:00,221.39
MSFT,11/7/2022 16:00:00,227.87
MSFT,11/8/2022 16:00:00,228.87
MSFT,11/9/2022 16:00:00,224.51
MSFT,11/10/2022 16:00:00,242.98
MSFT,11/11/2022 16:00:00,247.11
MSFT,11/14/2022 16:00:00,241.55
MSFT,11/15/2022 16:00:00,241.97
MSFT,11/16/2022 16:00:00,241.73
MSFT,11/17/2022 16:00:00,241.68
MSFT,11/18/2022 16:00:00,241.22
MSFT,11/21/2022 16:00:00,242.05
MSFT,11/22/2022 16:00:00,245.03
MSFT,11/23/2022 16:00:00,247.58
MSFT,11/25/2022 13:05:00,247.49
MSFT,11/28/2022 16:00:00,241.76
MSFT,11/29/2022 16:00:00,240.33
MSFT,11/30/2022 16:00:00,255.14
MSFT,12/1/2022 16:00:00,254.69
MSFT,12/2/2022 16:00:00,255.02
MSFT,12/5/2022 16:00:00,250.2
MSFT,12/6/2022 16:00:00,245.12
MSFT,12/7/2022 16:00:00,244.37
MSFT,12/8/2022 16:00:00,247.4
MSFT,12/9/2022 16:00:00,245.42
MSFT,12/12/2022 16:00:00,252.51
MSFT,12/13/2022 16:00:00,256.92
MSFT,12/14/2022 16:00:00,257.22
MSFT,12/15/2022 16:00:00,249.01
MSFT,12/16/2022 16:00:00,244.69
MSFT,12/19/2022 16:00:00,240.45
MSFT,12/20/2022 16:00:00,241.8
MSFT,12/21/2022 16:00:00,244.43
MSFT,12/22/2022 16:00:00,238.19
MSFT,12/23/2022 16:00:00,238.73
MSFT,12/27/2022 16:00:00,236.96
MSFT,12/28/2022 16:00:00,234.53
MSFT,12/29/2022 16:00:00,241.01
MSFT,12/30/2022 16:00:00,239.82
MSFT,1/3/2023 16:00:00,239.58
